LAST_UPDATE,FREQUENCY,DESTINATION,PURPOSE,DURATION,UNIT,COUNTRY,TIME_PERIOD,OBS_VALUE
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,AT,2017,14638188
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,AT,2018,14144182
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,AT,2019,14565065
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,AT,2020,7644478
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,AT,2021,9831351
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,AT,2022,15848025
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2012,9322340
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2013,10490499
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2014,10411570
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2015,11097472
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2016,12463161
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2017,11490488
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2018,12966024
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2019,13486295
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2020,6914123
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2021,9579999
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BE,2022,13705366
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2012,1803838
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2013,2073276
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2014,2060717
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2015,1777400
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2016,2062202
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2017,3001002
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2018,2918105
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2019,2976546
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2020,1604195
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2021,2054242
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,BG,2022,2899230
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2012,12024229
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2013,12066468
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2014,12100199
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2015,11988535
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2016,12603135
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2017,12757300
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2018,13761540
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2019,12465801
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2020,9036698
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2021,9410347
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CH,2022,12309642
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2012,1730715
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2013,1566221
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2014,1602795
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2015,1493269
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2016,1655229
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2017,1863001
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2018,2198142
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2019,2243807
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2020,1630620
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2021,1933171
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CY,2022,2025267
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2012,19222585
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2013,17383492
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2014,17850044
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2015,15831547
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2016,18779046
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2017,19936564
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2018,20370897
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2019,20787403
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2020,14544473
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2021,16290624
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,CZ,2022,20130317
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2012,114200500
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2013,118966972
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2014,112612934
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2015,118061570
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2016,122356115
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2017,119808504
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2018,142389578
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2019,134524262
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2020,65135468
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2021,79534701
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DE,2022,125089080
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2012,10637578
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2013,12465826
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2014,12942489
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2015,13729383
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2016,11861067
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2017,14825143
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2018,9413450
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2019,15766814
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2020,11648730
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,DK,2021,9115784
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2012,1259689
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2013,1328581
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2014,1532514
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2015,1716457
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2016,1950169
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2017,2119429
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2018,3259232
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2019,2600226
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2020,1536418
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2021,1690400
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EE,2022,2263070
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2012,4540837
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2013,3661813
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2014,4003642
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2015,3850780
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2016,3658563
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2017,4144644
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2018,4580011
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2019,4078407
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2020,3584581
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2021,4001939
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,EL,2022,4925244
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2012,72081841
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2013,68719256
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2014,69097326
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2015,64531398
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2016,70686246
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2017,79780588
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2018,81686578
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2019,81753903
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2020,39340729
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2021,57183947
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ES,2022,74310443
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2012,16624995
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2013,17063512
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2014,16378037
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2015,16777989
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2016,16925821
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2017,17278661
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2018,17560375
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2019,16809944
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2020,13253208
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2021,14977715
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FI,2022,17008897
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2012,86388601
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2013,87144293
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2014,90382994
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2015,80832314
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2016,80323498
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2017,91623873
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2018,94932694
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2019,94247128
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2020,66540282
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2021,78725983
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,FR,2022,98715425
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2012,3435557
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2013,3206909
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2014,2952779
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2015,2861145
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2016,1944379
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2017,2387920
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2018,2537609
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2019,2887944
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2020,1536939
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2021,2128479
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HR,2022,2560639
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2012,8790098
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2013,7667290
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2014,8139252
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2015,8727819
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2016,9277145
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2017,10274611
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2018,10552934
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2019,11083198
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2020,5934254
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2021,6322332
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,HU,2022,9614525
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2012,6213597
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2013,6178335
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2014,6354551
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2015,6937431
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2016,7178111
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2017,7888753
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2018,8485097
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2019,9169980
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2020,4401582
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2021,3443673
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IE,2022,9803101
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2012,38944438
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2013,30420942
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2014,29894267
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2015,29276669
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2016,34376465
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2017,34099537
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2018,40863393
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2019,38243112
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2020,21262889
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2021,24273086
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,IT,2022,31203926
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2012,1436666
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2013,1480432
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2014,1562942
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2015,1684034
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2016,1724185
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2017,1873990
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2018,2127513
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2019,2231556
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2020,1355880
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2021,1873878
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LT,2022,2656857
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2012,873609
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2013,931829
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2014,1071892
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2015,1069289
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2016,1054342
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2017,1295105
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2018,1332014
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2019,1321524
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2020,730545
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2021,962074
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LU,2022,1590986
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2012,1922313
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2013,1516267
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2014,1862369
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2015,1863550
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2016,1954939
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2017,1756255
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2018,1776632
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2019,1456661
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2020,851586
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2021,1587133
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,LV,2022,1972676
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ME,2016,660741
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,ME,2017,694533
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MK,2019,359521
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MK,2020,219869
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MK,2021,366358
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2012,349098
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2013,352118
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2014,432463
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2015,458905
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2016,580185
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2017,617162
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2018,683351
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2019,712466
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2020,409628
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2021,486534
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,MT,2022,773904
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2012,30130734
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2013,28787134
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2014,29049859
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2015,28814754
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2016,30437858
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2017,27786655
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2018,28906118
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2019,31665358
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2020,19163407
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2021,30733468
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NL,2022,31523501
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NO,2013,10138522
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NO,2014,11793293
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NO,2015,11380362
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NO,2016,10960913
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NO,2017,11263289
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NO,2018,13140710
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,NO,2021,12896997
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2012,23558767
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2013,30277246
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2014,20162229
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2015,21612776
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2016,23481254
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2017,25195502
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2018,27003311
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2019,28829407
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2020,20836533
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2021,24555172
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PL,2022,30793977
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2012,5781190
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2013,6093478
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2014,5880508
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2015,6589980
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2016,6754711
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2017,7895460
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2018,8279684
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2019,9931727
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2020,6594256
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2021,7664550
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,PT,2022,9621986
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2012,5980870
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2013,6719012
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2014,6459699
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2015,6430514
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2016,6911569
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2017,7449933
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2018,8483745
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2019,9247615
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2020,5165535
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2021,8577781
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RO,2022,9472012
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,RS,2018,853826
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2014,18788594
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2015,20942116
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2016,21239550
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2017,21434100
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2018,19525802
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2019,19097632
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2020,20180065
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2021,21002327
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SE,2022,28119818
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2012,3077460
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2013,3052609
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2014,3115025
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2015,3070914
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2016,3149699
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2017,3233848
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2018,3723215
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2019,3382282
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2020,1991708
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2021,3400784
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SI,2022,3761326
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2012,3553156
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2013,3723238
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2014,3087740
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2015,4047720
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2016,4760817
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2017,5627227
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2018,6108726
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2019,6980325
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2020,2859771
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2021,3124702
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,SK,2022,5422353
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,UK,2012,80847304
01/02/2024 23:00,A,WORLD,Holiday,N_GE1,NR,UK,2013,81433549
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AL,2017,373115
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AL,2019,333896
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AL,2020,280220
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2012,898651
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2013,1585638
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2014,558419
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2015,671355
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2016,673270
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2017,744195
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2018,928873
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2019,986327
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2020,593959
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2021,897950
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,AT,2022,1784139
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2012,
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2013,265553
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2014,164526
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2015,158222
